YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W20,3620,0,11198,0,,PL82,37958138,PL,Age60_69,COM,260743
2021-W20,7856,0,16223,0,,PL41,37958138,PL,Age60_69,COM,451714
2021-W20,1770,0,4015,0,,PL51,37958138,PL,Age60_69,AZ,427511
2021-W20,4221,0,14154,0,,PL81,37958138,PL,Age60_69,COM,282559
2021-W20,4809,0,12730,0,,PL63,37958138,PL,Age60_69,COM,303074
2021-W20,924,0,1916,0,,PL62,37958138,PL,Age60_69,AZ,194061
2021-W20,4860,0,9117,0,,PL61,37958138,PL,Age60_69,COM,283734
2021-W20,443,0,970,0,,PL81,37958138,PL,Age60_69,MOD,282559
2021-W20,82361,0,215381,0,,PL,37958138,PL,Age60_69,COM,5179612
2021-W20,622,0,6423,0,,PL51,37958138,PL,Age60_69,MOD,427511
2021-W20,930,0,2765,0,,PL71,37958138,PL,Age60_69,MOD,358487
2021-W20,577,0,0,0,,PL61,37958138,PL,Age60_69,JANSS,283734
2021-W20,6978,0,14633,0,,PL71,37958138,PL,Age60_69,COM,358487
2021-W20,916,0,1707,0,,PL72,37958138,PL,Age60_69,AZ,176999
2021-W20,193,0,0,0,,PL43,37958138,PL,Age60_69,JANSS,144781
2021-W20,1965,0,6682,0,,PL84,37958138,PL,Age60_69,COM,149081
2021-W20,567,0,582,0,,PL84,37958138,PL,Age60_69,MOD,149081
2021-W20,414,0,3460,0,,PL81,37958138,PL,Age60_69,AZ,282559
2021-W20,234,0,0,0,,PL62,37958138,PL,Age60_69,JANSS,194061
2021-W20,2471,0,2985,0,,PL61,37958138,PL,Age60_69,AZ,283734
2021-W20,738,0,0,0,,PL51,37958138,PL,Age60_69,JANSS,427511
2021-W20,504,0,3480,0,,PL21,37958138,PL,Age60_69,MOD,411003
2021-W20,518,0,2108,0,,PL43,37958138,PL,Age60_69,MOD,144781
2021-W20,225,0,1682,0,,PL82,37958138,PL,Age60_69,MOD,260743
2021-W20,1595,0,10277,0,,PL42,37958138,PL,Age70_79,COM,123207
2021-W20,4,0,1,0,,PL42,37958138,PL,Age70_79,AZ,123207
2021-W20,1212,0,7489,0,,PL81,37958138,PL,Age70_79,COM,158235
2021-W20,54,0,131,0,,PL82,37958138,PL,Age70_79,MOD,142616
2021-W20,135,0,82,0,,PL84,37958138,PL,Age70_79,MOD,82025
2021-W20,176,0,300,0,,PL42,37958138,PL,Age70_79,MOD,123207
2021-W20,2080,0,11886,0,,PL61,37958138,PL,Age70_79,COM,149890
2021-W20,2020,0,12701,0,,PL51,37958138,PL,Age70_79,COM,213985
2021-W20,80,0,0,0,,PL41,37958138,PL,Age70_79,JANSS,244115
2021-W20,3248,0,25405,0,,PL92X,37958138,PL,Age70_79,COM,
2021-W20,2630,0,16766,0,,PL41,37958138,PL,Age70_79,COM,244115
2021-W20,6,0,14,0,,PL22,37958138,PL,Age70_79,AZ,356929
2021-W20,4231,0,26737,0,,PL22,37958138,PL,Age70_79,COM,356929
2021-W20,3286,0,13846,0,,PL,37958138,PL,Age70_79,MOD,2783163
2021-W20,289,0,824,0,,PL61,37958138,PL,Age70_79,MOD,149890
2021-W20,998,0,4959,0,,PL82,37958138,PL,Age70_79,COM,142616
2021-W20,717,0,3777,0,,PL43,37958138,PL,Age70_79,COM,70780
2021-W20,123,0,1068,0,,PL92X,37958138,PL,Age70_79,MOD,
2021-W20,104,0,0,0,,PL81,37958138,PL,Age70_79,JANSS,158235
2021-W20,233,0,531,0,,PL71,37958138,PL,Age70_79,MOD,203817
2021-W20,28,0,0,0,,PL52,37958138,PL,Age70_79,JANSS,71596
2021-W20,894,0,4172,0,,PL52,37958138,PL,Age70_79,COM,71596
2021-W20,142,0,852,0,,PL21,37958138,PL,Age70_79,MOD,233239
2021-W20,3,0,4,0,,PL51,37958138,PL,Age70_79,AZ,213985
2021-W20,0,0,0,0,,PL72,37958138,PL,Age70_79,AZ,96096
2021-W20,5,0,13,0,,PL41,37958138,PL,Age70_79,AZ,244115
2021-W20,2160,0,16359,0,,PL21,37958138,PL,Age70_79,COM,233239
2021-W20,0,0,6,0,,PL81,37958138,PL,Age70_79,AZ,158235
2021-W20,143,0,337,0,,PL43,37958138,PL,Age70_79,MOD,70780
2021-W20,88,0,0,0,,PL72,37958138,PL,Age70_79,JANSS,96096
2021-W20,1,0,4,0,,PL21,37958138,PL,Age70_79,AZ,233239
2021-W20,121,0,320,0,,PL81,37958138,PL,Age70_79,MOD,158235
2021-W20,2,0,1,0,,PL62,37958138,PL,Age70_79,AZ,91015
2021-W20,29,0,0,0,,PL62,37958138,PL,Age70_79,JANSS,91015
2021-W20,0,0,3,0,,PL52,37958138,PL,Age70_79,AZ,71596
2021-W20,2457,0,17212,0,,PL71,37958138,PL,Age70_79,COM,203817
2021-W20,28616,0,182714,0,,PL,37958138,PL,Age70_79,COM,2783163
2021-W20,109,0,0,0,,PL61,37958138,PL,Age70_79,JANSS,149890
2021-W20,1,0,6,0,,PL71,37958138,PL,Age70_79,AZ,203817
2021-W20,125,0,191,0,,PL62,37958138,PL,Age70_79,MOD,91015
2021-W20,21,0,0,0,,PL84,37958138,PL,Age70_79,JANSS,82025
2021-W20,1434,0,9405,0,,PL63,37958138,PL,Age70_79,COM,158403
2021-W20,289,0,0,0,,PL22,37958138,PL,Age70_79,JANSS,356929
2021-W20,167,0,0,0,,PL92X,37958138,PL,Age70_79,JANSS,
2021-W20,225,0,431,0,,PL72,37958138,PL,Age70_79,MOD,96096
2021-W20,1,0,3,0,,PL82,37958138,PL,Age70_79,AZ,142616
2021-W20,455,0,4132,0,,PL41,37958138,PL,Age70_79,MOD,244115
2021-W20,1544,0,0,0,,PL,37958138,PL,Age70_79,JANSS,2783163
2021-W20,702,0,2220,0,,PL22,37958138,PL,Age70_79,MOD,356929
2021-W20,43,0,0,0,,PL82,37958138,PL,Age70_79,JANSS,142616
2021-W20,0,0,0,0,,PL43,37958138,PL,Age70_79,AZ,70780
2021-W20,131,0,0,0,,PL21,37958138,PL,Age70_79,JANSS,233239
2021-W20,96,0,0,0,,PL42,37958138,PL,Age70_79,JANSS,123207
2021-W20,512,0,2784,0,,PL84,37958138,PL,Age70_79,COM,82025
2021-W20,71,0,0,0,,PL63,37958138,PL,Age70_79,JANSS,158403
2021-W20,811,0,6218,0,,PL62,37958138,PL,Age70_79,COM,91015
2021-W20,135,0,0,0,,PL71,37958138,PL,Age70_79,JANSS,203817
2021-W20,1617,0,6567,0,,PL72,37958138,PL,Age70_79,COM,96096
2021-W20,6,0,6,0,,PL63,37958138,PL,Age70_79,AZ,158403
2021-W20,38,0,98,0,,PL,37958138,PL,Age70_79,AZ,2783163
2021-W20,5,0,26,0,,PL92X,37958138,PL,Age70_79,AZ,
2021-W20,3,0,9,0,,PL61,37958138,PL,Age70_79,AZ,149890
2021-W20,38,0,149,0,,PL52,37958138,PL,Age70_79,MOD,71596
2021-W20,143,0,1613,0,,PL51,37958138,PL,Age70_79,MOD,213985
2021-W20,182,0,665,0,,PL63,37958138,PL,Age70_79,MOD,158403
2021-W20,25,0,0,0,,PL43,37958138,PL,Age70_79,JANSS,70780
2021-W20,128,0,0,0,,PL51,37958138,PL,Age70_79,JANSS,213985
2021-W20,1,0,2,0,,PL84,37958138,PL,Age70_79,AZ,82025
2021-W20,2,0,5,0,,PL92X,37958138,PL,Age80+,AZ,
2021-W20,0,0,2,0,,PL41,37958138,PL,Age80+,AZ,129941
2021-W20,33,0,32,0,,PL62,37958138,PL,Age80+,MOD,55242
2021-W20,521,0,2132,0,,PL41,37958138,PL,Age80+,COM,129941
2021-W20,34,0,210,0,,PL92X,37958138,PL,Age80+,MOD,
2021-W20,61,0,37,0,,PL72,37958138,PL,Age80+,MOD,62004
2021-W20,1107,0,4001,0,,PL22,37958138,PL,Age80+,COM,203143
2021-W20,56,0,183,0,,PL21,37958138,PL,Age80+,MOD,151570
2021-W20,0,0,0,0,,PL21,37958138,PL,Age80+,AZ,151570
2021-W20,39,0,53,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W20,37,0,65,0,,PL42,37958138,PL,Age80+,MOD,68715
2021-W20,0,0,0,0,,PL81,37958138,PL,Age80+,AZ,99373
2021-W20,0,0,0,0,,PL63,37958138,PL,Age80+,AZ,91733
2021-W20,71,0,0,0,,PL22,37958138,PL,Age80+,JANSS,203143
2021-W20,67,0,65,0,,PL61,37958138,PL,Age80+,MOD,83851
2021-W20,433,0,1989,0,,PL61,37958138,PL,Age80+,COM,83851
2021-W20,7,0,0,0,,PL62,37958138,PL,Age80+,JANSS,55242
2021-W20,161,0,481,0,,PL43,37958138,PL,Age80+,COM,38405
2021-W20,3,0,12,0,,PL,37958138,PL,Age80+,AZ,1685759
2021-W20,394,0,1415,0,,PL42,37958138,PL,Age80+,COM,68715
2021-W20,34,0,27,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W20,629,0,2443,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W20,1,0,1,0,,PL22,37958138,PL,Age80+,AZ,203143
2021-W20,54,0,310,0,,PL51,37958138,PL,Age80+,MOD,129247
2021-W20,304,0,673,0,,PL52,37958138,PL,Age80+,COM,47155
2021-W20,38,0,0,0,,PL41,37958138,PL,Age80+,JANSS,129941
2021-W20,254,0,988,0,,PL62,37958138,PL,Age80+,COM,55242
2021-W20,823,0,1971,0,,PL,37958138,PL,Age80+,MOD,1685759
2021-W20,581,0,2184,0,,PL51,37958138,PL,Age80+,COM,129247
2021-W20,51,0,73,0,,PL71,37958138,PL,Age80+,MOD,117646
2021-W20,349,0,1022,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W20,70,0,0,0,,PL92X,37958138,PL,Age80+,JANSS,
2021-W20,0,0,0,0,,PL82,37958138,PL,Age80+,AZ,93154
2021-W20,981,0,4224,0,,PL92X,37958138,PL,Age80+,COM,
2021-W20,346,0,1374,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W20,7658,0,29681,0,,PL,37958138,PL,Age80+,COM,1685759
2021-W20,17,0,0,0,,PL42,37958138,PL,Age80+,JANSS,68715
2021-W20,0,0,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W20,160,0,235,0,,PL22,37958138,PL,Age80+,MOD,203143
2021-W20,60,0,0,0,,PL21,37958138,PL,Age80+,JANSS,151570
2021-W20,200,0,670,0,,PL84,37958138,PL,Age80+,COM,58805
2021-W20,10,0,25,0,,PL52,37958138,PL,Age80+,MOD,47155
2021-W20,87,0,440,0,,PL41,37958138,PL,Age80+,MOD,129941
2021-W20,0,0,0,0,,PL42,37958138,PL,Age80+,AZ,68715
2021-W20,0,0,0,0,,PL51,37958138,PL,Age80+,AZ,129247
2021-W20,45,0,0,0,,PL51,37958138,PL,Age80+,JANSS,129247
2021-W20,20,0,0,0,,PL61,37958138,PL,Age80+,JANSS,83851
2021-W20,632,0,3173,0,,PL21,37958138,PL,Age80+,COM,151570
2021-W20,0,0,0,0,,PL71,37958138,PL,Age80+,AZ,117646
2021-W20,29,0,0,0,,PL72,37958138,PL,Age80+,JANSS,62004
2021-W20,0,0,2,0,,PL52,37958138,PL,Age80+,AZ,47155
2021-W20,32,0,0,0,,PL71,37958138,PL,Age80+,JANSS,117646
2021-W20,0,0,0,0,,PL43,37958138,PL,Age80+,AZ,38405
2021-W20,20,0,0,0,,PL82,37958138,PL,Age80+,JANSS,93154
2021-W20,55,0,0,0,,PL81,37958138,PL,Age80+,JANSS,99373
2021-W20,11,0,30,0,,PL82,37958138,PL,Age80+,MOD,93154
2021-W20,378,0,1227,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W20,388,0,1685,0,,PL63,37958138,PL,Age80+,COM,91733
2021-W20,34,0,45,0,,PL43,37958138,PL,Age80+,MOD,38405
2021-W20,10,0,0,0,,PL84,37958138,PL,Age80+,JANSS,58805
2021-W20,0,0,0,0,,PL62,37958138,PL,Age80+,AZ,55242
2021-W20,0,0,1,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W20,20,0,0,0,,PL52,37958138,PL,Age80+,JANSS,47155
2021-W20,529,0,0,0,,PL,37958138,PL,Age80+,JANSS,1685759
2021-W20,0,0,1,0,,PL61,37958138,PL,Age80+,AZ,83851
2021-W20,3,0,0,0,,PL43,37958138,PL,Age80+,JANSS,38405
2021-W20,55,0,141,0,,PL63,37958138,PL,Age80+,MOD,91733
2021-W20,32,0,0,0,,PL63,37958138,PL,Age80+,JANSS,91733
2021-W20,5981,0,90,0,,PL92X,37958138,PL,AgeUNK,COM,
2021-W20,28,0,3,0,,PL51,37958138,PL,AgeUNK,MOD,
2021-W20,61,0,2,0,,PL22,37958138,PL,AgeUNK,MOD,
2021-W20,33,0,0,0,,PL51,37958138,PL,AgeUNK,JANSS,
2021-W20,1468,0,2,0,,PL52,37958138,PL,AgeUNK,COM,
2021-W20,31629,0,530,0,,PL,37958138,PL,AgeUNK,COM,
2021-W20,26,0,2,0,,PL21,37958138,PL,AgeUNK,AZ,
2021-W20,3,0,2,0,,PL72,37958138,PL,AgeUNK,AZ,
2021-W20,44,0,8,0,,PL63,37958138,PL,AgeUNK,MOD,
2021-W20,11,0,17,0,,PL61,37958138,PL,AgeUNK,AZ,
2021-W20,9,0,0,0,,PL41,37958138,PL,AgeUNK,JANSS,
2021-W20,13,0,0,0,,PL22,37958138,PL,AgeUNK,JANSS,
2021-W20,459,0,2,0,,PL72,37958138,PL,AgeUNK,COM,
2021-W20,40,0,0,0,,PL21,37958138,PL,AgeUNK,JANSS,
2021-W20,2,0,0,0,,PL52,37958138,PL,AgeUNK,AZ,
2021-W20,8,0,0,0,,PL42,37958138,PL,AgeUNK,MOD,
2021-W20,17,0,0,0,,PL81,37958138,PL,AgeUNK,JANSS,
2021-W20,29,0,5,0,,PL41,37958138,PL,AgeUNK,MOD,
2021-W20,4,0,0,0,,PL52,37958138,PL,AgeUNK,MOD,
2021-W20,9,0,1,0,,PL72,37958138,PL,AgeUNK,MOD,
2021-W20,72,0,3,0,,PL21,37958138,PL,AgeUNK,MOD,
2021-W20,356,0,0,0,,PL,37958138,PL,AgeUNK,JANSS,
2021-W20,2587,0,24,0,,PL51,37958138,PL,AgeUNK,COM,
2021-W20,0,0,0,0,,PL82,37958138,PL,AgeUNK,AZ,
2021-W20,2,0,0,0,,PL62,37958138,PL,AgeUNK,MOD,
2021-W20,10,0,0,0,,PL71,37958138,PL,AgeUNK,JANSS,
2021-W20,0,0,0,0,,PL62,37958138,PL,AgeUNK,AZ,
2021-W20,8,0,0,0,,PL84,37958138,PL,AgeUNK,JANSS,
2021-W20,3,0,0,0,,PL81,37958138,PL,AgeUNK,AZ,
2021-W20,13,0,0,0,,PL63,37958138,PL,AgeUNK,JANSS,
2021-W20,24,0,0,0,,PL81,37958138,PL,AgeUNK,MOD,
2021-W20,538,0,19,0,,PL62,37958138,PL,AgeUNK,COM,
2021-W20,374,0,63,0,,PL,37958138,PL,AgeUNK,AZ,
2021-W20,53,0,6,0,,PL92X,37958138,PL,AgeUNK,AZ,
2021-W20,16,0,0,0,,PL72,37958138,PL,AgeUNK,JANSS,
2021-W20,1727,0,204,0,,PL81,37958138,PL,AgeUNK,COM,
2021-W20,138,0,0,0,,PL92X,37958138,PL,AgeUNK,JANSS,
2021-W20,812,0,4,0,,PL61,37958138,PL,AgeUNK,COM,
2021-W20,23,0,1,0,,PL61,37958138,PL,AgeUNK,MOD,
2021-W20,7,0,0,0,,PL62,37958138,PL,AgeUNK,JANSS,
2021-W20,14,0,0,0,,PL82,37958138,PL,AgeUNK,JANSS,
2021-W20,1587,0,26,0,,PL21,37958138,PL,AgeUNK,COM,
2021-W20,26,0,0,0,,PL43,37958138,PL,AgeUNK,MOD,
2021-W20,10,0,0,0,,PL61,37958138,PL,AgeUNK,JANSS,
2021-W20,19,0,0,0,,PL22,37958138,PL,AgeUNK,AZ,
2021-W20,147,0,1,0,,PL71,37958138,PL,AgeUNK,AZ,
2021-W20,3,0,0,0,,PL43,37958138,PL,AgeUNK,AZ,
2021-W20,16,0,0,0,,PL71,37958138,PL,AgeUNK,MOD,
2021-W20,2057,0,17,0,,PL71,37958138,PL,AgeUNK,COM,
2021-W20,3193,0,33,0,,PL22,37958138,PL,AgeUNK,COM,
2021-W20,1,0,2,0,,PL84,37958138,PL,AgeUNK,AZ,
2021-W20,2054,0,10,0,,PL42,37958138,PL,AgeUNK,COM,
2021-W20,937,0,4,0,,PL43,37958138,PL,AgeUNK,COM,
2021-W20,2410,0,39,0,,PL63,37958138,PL,AgeUNK,COM,
2021-W20,1022,0,14,0,,PL84,37958138,PL,AgeUNK,COM,
2021-W20,67,0,27,0,,PL63,37958138,PL,AgeUNK,AZ,
2021-W20,6,0,0,0,,PL52,37958138,PL,AgeUNK,JANSS,
2021-W20,2,0,0,0,,PL43,37958138,PL,AgeUNK,JANSS,
2021-W20,10,0,1,0,,PL41,37958138,PL,AgeUNK,AZ,
2021-W20,11,0,2,0,,PL82,37958138,PL,AgeUNK,MOD,
2021-W20,1968,0,19,0,,PL41,37958138,PL,AgeUNK,COM,
2021-W20,2829,0,23,0,,PL82,37958138,PL,AgeUNK,COM,
2021-W20,434,0,45,0,,PL,37958138,PL,AgeUNK,MOD,
2021-W20,20,0,0,0,,PL42,37958138,PL,AgeUNK,JANSS,
2021-W20,15,0,2,0,,PL42,37958138,PL,AgeUNK,AZ,
2021-W20,17,0,17,0,,PL92X,37958138,PL,AgeUNK,MOD,
2021-W20,14,0,3,0,,PL51,37958138,PL,AgeUNK,AZ,
2021-W20,60,0,3,0,,PL84,37958138,PL,AgeUNK,MOD,
2021-W20,253,0,547,0,,PL51,37958138,PL,HCW,COM,
2021-W20,31,0,250,0,,PL21,37958138,PL,HCW,AZ,
2021-W20,29,0,23,0,,PL84,37958138,PL,HCW,MOD,
2021-W20,67,0,179,0,,PL62,37958138,PL,HCW,COM,
2021-W20,19,0,0,0,,PL61,37958138,PL,HCW,JANSS,
2021-W20,55,0,447,0,,PL22,37958138,PL,HCW,AZ,
2021-W20,78,0,0,0,,PL92X,37958138,PL,HCW,JANSS,
2021-W20,544,0,0,0,,PL,37958138,PL,HCW,JANSS,
2021-W20,98,0,294,0,,PL84,37958138,PL,HCW,COM,
2021-W20,6,0,0,0,,PL43,37958138,PL,HCW,JANSS,
2021-W20,218,0,487,0,,PL41,37958138,PL,HCW,COM,
2021-W20,13,0,125,0,,PL63,37958138,PL,HCW,AZ,
2021-W20,9,0,148,0,,PL62,37958138,PL,HCW,AZ,
2021-W20,20,0,113,0,,PL71,37958138,PL,HCW,AZ,
2021-W20,26,0,0,0,,PL42,37958138,PL,HCW,JANSS,
2021-W20,55,0,146,0,,PL41,37958138,PL,HCW,MOD,
2021-W20,37,0,49,0,,PL71,37958138,PL,HCW,MOD,
2021-W20,474,0,1015,0,,PL,37958138,PL,HCW,MOD,
2021-W20,24,0,130,0,,PL51,37958138,PL,HCW,MOD,
2021-W20,7,0,149,0,,PL82,37958138,PL,HCW,AZ,
2021-W20,12,0,0,0,,PL62,37958138,PL,HCW,JANSS,
2021-W20,144,0,294,0,,PL72,37958138,PL,HCW,COM,
2021-W20,8,0,72,0,,PL84,37958138,PL,HCW,AZ,
2021-W20,25,0,26,0,,PL43,37958138,PL,HCW,MOD,
2021-W20,2,0,33,0,,PL43,37958138,PL,HCW,AZ,
2021-W20,21,0,0,0,,PL72,37958138,PL,HCW,JANSS,
2021-W20,3336,0,7841,0,,PL,37958138,PL,HCW,COM,
2021-W20,19,0,32,0,,PL42,37958138,PL,HCW,MOD,
2021-W20,59,0,0,0,,PL21,37958138,PL,HCW,JANSS,
2021-W20,80,0,0,0,,PL22,37958138,PL,HCW,JANSS,
2021-W20,12,0,116,0,,PL42,37958138,PL,HCW,AZ,
2021-W20,406,0,1084,0,,PL22,37958138,PL,HCW,COM,
2021-W20,144,0,341,0,,PL42,37958138,PL,HCW,COM,
2021-W20,72,0,146,0,,PL22,37958138,PL,HCW,MOD,
2021-W20,29,0,29,0,,PL72,37958138,PL,HCW,MOD,
2021-W20,275,0,534,0,,PL71,37958138,PL,HCW,COM,
2021-W20,23,0,0,0,,PL63,37958138,PL,HCW,JANSS,
2021-W20,6,0,67,0,,PL52,37958138,PL,HCW,AZ,
2021-W20,15,0,0,0,,PL84,37958138,PL,HCW,JANSS,
2021-W20,12,0,0,0,,PL52,37958138,PL,HCW,JANSS,
2021-W20,53,0,314,0,,PL92X,37958138,PL,HCW,AZ,
2021-W20,10,0,107,0,,PL81,37958138,PL,HCW,AZ,
2021-W20,326,0,2619,0,,PL,37958138,PL,HCW,AZ,
2021-W20,27,0,208,0,,PL41,37958138,PL,HCW,AZ,
2021-W20,101,0,179,0,,PL52,37958138,PL,HCW,COM,
2021-W20,25,0,0,0,,PL41,37958138,PL,HCW,JANSS,
2021-W20,42,0,36,0,,PL61,37958138,PL,HCW,MOD,
2021-W20,489,0,1204,0,,PL92X,37958138,PL,HCW,COM,
2021-W20,29,0,23,0,,PL81,37958138,PL,HCW,MOD,
2021-W20,20,0,113,0,,PL72,37958138,PL,HCW,AZ,
2021-W20,215,0,623,0,,PL81,37958138,PL,HCW,COM,
2021-W20,35,0,115,0,,PL61,37958138,PL,HCW,AZ,
2021-W20,16,0,67,0,,PL63,37958138,PL,HCW,MOD,
2021-W20,12,0,15,0,,PL62,37958138,PL,HCW,MOD,
2021-W20,17,0,36,0,,PL82,37958138,PL,HCW,MOD,
2021-W20,158,0,338,0,,PL61,37958138,PL,HCW,COM,
2021-W20,170,0,365,0,,PL63,37958138,PL,HCW,COM,
2021-W20,30,0,0,0,,PL82,37958138,PL,HCW,JANSS,
2021-W20,49,0,0,0,,PL81,37958138,PL,HCW,JANSS,
2021-W20,18,0,242,0,,PL51,37958138,PL,HCW,AZ,
2021-W20,40,0,74,0,,PL21,37958138,PL,HCW,MOD,
2021-W20,0,0,18,0,,PL52,37958138,PL,HCW,MOD,
2021-W20,307,0,718,0,,PL21,37958138,PL,HCW,COM,
2021-W20,40,0,0,0,,PL51,37958138,PL,HCW,JANSS,
2021-W20,54,0,129,0,,PL43,37958138,PL,HCW,COM,
2021-W20,28,0,165,0,,PL92X,37958138,PL,HCW,MOD,
2021-W20,237,0,525,0,,PL82,37958138,PL,HCW,COM,
2021-W20,49,0,0,0,,PL71,37958138,PL,HCW,JANSS,
2021-W21,16932,0,30602,0,0,PL,37958138,PL,ALL,AZ,31044901
2021-W21,684,0,1417,0,,PL71,37958138,PL,ALL,MOD,2026852
2021-W21,1210,0,0,0,,PL81,37958138,PL,ALL,JANSS,1719530
2021-W21,68,0,1103,0,,PL82,37958138,PL,ALL,AZ,1701879
2021-W21,1478,0,1861,0,,PL61,37958138,PL,ALL,MOD,1679966
2021-W21,84,0,1087,0,,PL84,37958138,PL,ALL,AZ,945809
2021-W21,13881,0,27107,0,0,PL,37958138,PL,ALL,MOD,31044901
2021-W21,1440,0,0,0,,PL92X,37958138,PL,ALL,JANSS,
2021-W21,310,0,0,0,,PL43,37958138,PL,ALL,JANSS,819729
2021-W21,196,0,0,0,,PL84,37958138,PL,ALL,JANSS,945809
2021-W21,1377,0,2024,0,,PL63,37958138,PL,ALL,AZ,1856577
2021-W21,902,0,849,0,,PL82,37958138,PL,ALL,COM,1701879
2021-W21,911,0,0,0,,PL42,37958138,PL,ALL,JANSS,1381726
2021-W21,747,0,0,0,,PL41,37958138,PL,ALL,JANSS,2803093
2021-W21,668,0,986,0,,PL43,37958138,PL,ALL,MOD,819729
2021-W21,128,0,50,0,,PL72,37958138,PL,ALL,COM,1016552
2021-W21,11913,0,15009,0,0,PL,37958138,PL,ALL,COM,31044901
2021-W21,3279,0,3864,0,,PL92X,37958138,PL,ALL,COM,
2021-W21,592,0,3560,0,,PL51,37958138,PL,ALL,MOD,2371693
2021-W21,699,0,1868,0,,PL84,37958138,PL,ALL,MOD,945809
2021-W21,360,0,362,0,,PL43,37958138,PL,ALL,AZ,819729
2021-W21,397,0,1081,0,,PL72,37958138,PL,ALL,AZ,1016552
2021-W21,3543,0,3944,0,,PL92X,37958138,PL,ALL,AZ,
2021-W21,2233,0,749,0,,PL51,37958138,PL,ALL,COM,2371693
2021-W21,902,0,0,0,,PL51,37958138,PL,ALL,JANSS,2371693
2021-W21,3,0,2,0,,PL43,37958138,PL,ALL,COM,819729
2021-W21,34,0,1,0,,PL84,37958138,PL,ALL,COM,945809
2021-W21,1342,0,2463,0,,PL61,37958138,PL,ALL,AZ,1679966
2021-W21,1192,0,0,0,,PL21,37958138,PL,ALL,JANSS,2725922
2021-W21,183,0,842,0,,PL52,37958138,PL,ALL,AZ,786355
2021-W21,268,0,841,0,,PL82,37958138,PL,ALL,MOD,1701879
2021-W21,1977,0,0,0,,PL22,37958138,PL,ALL,JANSS,3705960
2021-W21,1237,0,2065,0,,PL21,37958138,PL,ALL,COM,2725922
2021-W21,909,0,1638,0,,PL62,37958138,PL,ALL,AZ,1141615
2021-W21,391,0,894,0,,PL42,37958138,PL,ALL,MOD,1381726
2021-W21,28,0,123,0,,PL62,37958138,PL,ALL,COM,1141615
2021-W21,1645,0,2577,0,,PL51,37958138,PL,ALL,AZ,2371693
2021-W21,536,0,527,0,,PL72,37958138,PL,ALL,MOD,1016552
2021-W21,727,0,603,0,,PL63,37958138,PL,ALL,MOD,1856577
2021-W21,1602,0,2163,0,,PL42,37958138,PL,ALL,COM,1381726
2021-W21,32,0,26,0,,PL52,37958138,PL,ALL,COM,786355
2021-W21,1091,0,4745,0,,PL22,37958138,PL,ALL,MOD,3705960
2021-W21,615,0,0,0,,PL61,37958138,PL,ALL,JANSS,1679966
2021-W21,348,0,2412,0,,PL81,37958138,PL,ALL,AZ,1719530
2021-W21,12954,0,0,0,0,PL,37958138,PL,ALL,JANSS,31044901
2021-W21,387,0,679,0,,PL71,37958138,PL,ALL,COM,2026852
2021-W21,1782,0,1723,0,,PL41,37958138,PL,ALL,AZ,2803093
2021-W21,1299,0,0,0,,PL71,37958138,PL,ALL,JANSS,2026852
2021-W21,2541,0,1625,0,,PL21,37958138,PL,ALL,MOD,2725922
2021-W21,1379,0,1905,0,,PL21,37958138,PL,ALL,AZ,2725922
2021-W21,857,0,1855,0,,PL42,37958138,PL,ALL,AZ,1381726
2021-W21,139,0,0,0,,PL52,37958138,PL,ALL,JANSS,786355
2021-W21,687,0,1874,0,,PL63,37958138,PL,ALL,COM,1856577
2021-W21,448,0,735,0,,PL81,37958138,PL,ALL,MOD,1719530
2021-W21,345,0,0,0,,PL72,37958138,PL,ALL,JANSS,1016552
2021-W21,637,0,0,0,,PL63,37958138,PL,ALL,JANSS,1856577
2021-W21,606,0,0,0,,PL82,37958138,PL,ALL,JANSS,1701879
2021-W21,1940,0,4271,0,,PL22,37958138,PL,ALL,AZ,3705960
2021-W21,729,0,707,0,,PL62,37958138,PL,ALL,MOD,1141615
2021-W21,76,0,345,0,,PL22,37958138,PL,ALL,COM,3705960
2021-W21,380,0,685,0,,PL52,37958138,PL,ALL,MOD,786355
2021-W21,578,0,2762,0,,PL92X,37958138,PL,ALL,MOD,
2021-W21,869,0,951,0,,PL41,37958138,PL,ALL,COM,2803093
2021-W21,328,0,851,0,,PL81,37958138,PL,ALL,COM,1719530
2021-W21,2071,0,3291,0,,PL41,37958138,PL,ALL,MOD,2803093
2021-W21,428,0,0,0,,PL62,37958138,PL,ALL,JANSS,1141615
2021-W21,88,0,417,0,,PL61,37958138,PL,ALL,COM,1679966
2021-W21,718,0,1315,0,,PL71,37958138,PL,ALL,AZ,2026852
2021-W21,458,0,11,0,,PL21,37958138,PL,Age18_24,MOD,257295
2021-W21,201,0,164,0,,PL22,37958138,PL,Age18_24,AZ,299728
